,tweet,label
1884,rt TAG i have no sympathy for people who bitch about situations they get themselves into,0
1885,i hate a i used to talk to her him nigga or bitch like foh hater we never talked u jus know em,0
1886,i had to hug the block you bitches just wave at it,0
1887,i fucken can't stand little cunts that write a damn essay on how the feel about something on facebook TAG,0
1888,versace belts and lv wallets just won't cut it need to really show his ass up little bitch,0
1889,naynooski TAG which one bobby bitch or hot nigga,0
1890,future reich all y'all some fucking coons,0
1891,twitter pic flossin hoes talkin TAG TAG,0
1892,rt TAG who let gabby get drunk off of her ass give that bitch bread bitches love bread,0
1893,happy birthday to the funniest bitch i know TAG,0
1894,quit hoggin the blunt bitch,0
1895,rt TAG rough face hoes be having all the kids who did this to u self esteem issues more kids secured love,0
1896,appropriately this guy wears the wv yellow rick james on his face TAG,0
1897,i've never felt this comfortable around a crazy in my life ole cool crazy ass bitch this my nigga right here,0
1898,barbod fcb u lame then a bitch get the fuck with that gay shit,0
1899,rt TAG idk if TAG is really a man but she surely is a trash rapper,0
1900,sierra almost got caught with the ole hick,0
1901,never give the next bitch an opportunity to prosper off of your name,0
1902,don't be mad cause yo bitch choosin,0
1903,oskzilla go to sleep you fag,0
1904,rt TAG ikeepittooreal when the trash bag is so full you can barely tie it sttooopp,0
1905,herman nyrblog he's am has no clue TAG,0
1906,i don't hold feelings for my old flings i jus trade dem bitches in like my old range TAG,0
1907,alexalltimelow TAG please stay safe you guys i love you so much i hoe to one day meet you guys happy halloween :),0
1908,i hate when hoes try to play the wifey roll,0
1909,money hoes cars and clothes,0
1910,jundishes amen little mama y does this old southern country bitch like you so much i don't know but i do,0
1911,otg kapo thats what i call it too lol its beyond ghetto smh but man u needa quit playin and come back,0
1912,i slam duunkk hoes cuz i can't lay up,0
1913,rt TAG vivalaleexx sitting pretty makes bitches mad ;p retty much,0
1914,there's dudes on twitter who have no respect for their dick you know the mirror selfie niggaz the nude droppers dick avis pussy eating avis,0
1915,i got problems and a bitch ain't one she's all i think i need a sub machine gun TAG,0
1916,rt TAG who gave this bitch that much confidence,0
1917,professor charlie sheen could coach better than crusty dusty yeah they hired bryan price the pitching coach,0
1918,come to tnd atrocities starts at followed by lost cause auramea night verses and norma jean let's fill this bitch,0
1919,now i'm listening to lil spook getting the good kinda sad imma be single this fall i know you'll getting annoyed with me on your tl but aye,0
1920,this morning is brought to you by emergen-c i really need to nip this cold flu business in the bud TAG,0
1921,bum ass hoe,0
1922,#remake with TAG dcyoungfly dirtymoney TAG TAG damn that bitch a bab that's a big,0
1923,juice i know bout yo wack ass dreads nigger,0
1924,we are the only fan base who by and large gives a crap that rodgers chews his guys out nobody bitches about this for brady and manning,0
1925,ive went through fags in days not very happy TAG,0
1926,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies i hope dat bitch dying slow right now,0
1927,lovezanda so everybody knw i mis-spell shit ion proof read shit let ah bitch call me dumb ima back dey ass up,0
1928,rt TAG cityboicoop lmfaoooooooooo TAG lmaooo TAG you a faggot if you ever wore a tall tee amp took your pant,0
1929,kieffer jason and who said i didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly,0
1930,sumn wrong wit da pussy een tho i ain't gonn hit it ima still make sure dat she gushy,0
1931,i gave my aunt my tupac greatest hits cd that bitch is lucky i love my tupac cd,0
1932,yendys lmfao thats dead them hoes gotta pay,0
1933,i can't fuck with you no mo hoe and i'm sorry,0
1934,i can't with this disrespect ass bitches,0
1935,elchavaloko toma eso negros TAG,0
1936,apparently im a honky pfft like that's a bad thing,0
1937,big moe rn like a hoe haha yuhhhh,0
1938,rt TAG distance is a fucking bitch,0
1939,rt TAG dumb bitch,0
1940,rt TAG ayy fag you still having your party tonight TAG,0
1941,fat white bitch an a skinny po black nigga yeah im in metairie fa sho,0
1942,rt TAG fox news mocks victim of ray rice elevator assault i think the message is take the stairs ht,0
1943,seanlo s bitch you look like a deformed version of rocky,0
1944,rt TAG eatin the pussy right and she push you off gt gt gt,0
1945,vampirrrra viva brazil niggah lol,0
1946,rt TAG a portable septic tank for allllll those pesky feelings,0
1947,klena someone on facebook made a status defending him so i dropped a bomb full of knowledge on that bitch and unfriended,0
1948,my bitches pop that pussy pop that gum and pop pills,0
1949,rt TAG rt TAG i done went wit a hoe before frfr so who am i to judge,0
1950,the bitch is freeee ;d,0
1951,fell asleep and woke up to some weird ass staring at me what never seen a beaner sleep before,0
1952,i remember when milz drunk ass fell asleep while we where all playing gears smh what a fag,0
1953,all these beautiful bitches sucha beautiful thing,0
1954,she fuck with me cause i ain't no bitch,0
1955,loveable aizah big booty hoes everywhere sheesh damn,0
1956,why does msnbc have a news show that is opinion amp right wing talking points joe the nation is with pbo not u teabaggers TAG,0
1957,i don't know why broads drunk dial me i'm sleep hoe,0
1958,one thing i hate more than lightskin niggas is a confused bitch like either you go fwm or you gon fw these niggas,0
1959,fine chicks lap dances always trash,0
1960,my bitch bad piece yo bitch got bad feet,0
1961,daretnzr i know these hoes ain't right,0
1962,these brownies,0
1963,sramirez that's you faggot you eat shit for fun,0
1964,rt TAG pete carroll prolly got the hoes lined up for his players after the game bruh,0
1965,rt TAG ladies if a nigga always wanna go out and party every weekend he basically side hoe shopping,0
1966,rt TAG niggas wearing toms amp uggs amp bitches wearing jays amp timbs lol this aint what usher meant when he said trading pla,0
1967,rt TAG let my shirt go bitch it's aeropostale wtf is wrong with you,0
1968,TAG thisisyoungdj every girl got a TAG and fake gay til it's time to eat sum pussy but i'm not me lol,0
1969,rt TAG ya beats trash nigga TAG TAG fuck who don't like,0
1970,i swear new bitches here me rap and its a wrap,0
1971,the ending to that yankee game was so planned i can't even take it,0
1972,rt TAG oreo frappuccino,0
1973,rt TAG niggas ain't shit but hoes with dicks,0
1974,jvp TAG TAG i would have loved to watch newman bitch slap johnson i'd pay to see that,0
1975,i can taste loud n pussy on my tongue,0
1976,you know how many hot bitches i own,0
1977,rt TAG conan o'brien mocks the new call of duty game while getting killed repeatedly,0
1978,you hoes complain too much,0
1979,rt TAG stacy's mom doesn't have shit going on twitter bitches have it all,0
1980,after deztinis session we needed this lmao jk girl good yob lol,0
1981,shoutout to my mamma cause she ain't raise no hoe,0
1982,hope y'all kno wen u eat pussy u one inch away from death,0
1983,rmusshy pussies TAG,0
1984,rt TAG i don't send nudes a bitch wit trash nudes,0
1985,i donated both of my very expensive prom dresses to teens who couldn't afford to buy one don't be a selfish bitch,0
1986,niggas who talk about pussy the most get the least TAG TAG TAG TAG what a shine box glittery pussy,0
1987,rt TAG u lookin for a boss go get a job bitch,0
1988,on point prg another keyboard commando in real life you hide like a little bitch,0
1989,if that pussy aint organic preservative free no growth hormones fresh usda approved i aint fuckin with it,0
1990,i think i'm a bitch tonight,0
1991,zlarge bro once i'm there next year i'll make you look like straight trash so enjoy it the little time you have left,0
1992,sweet baby birds you crack me up houston foodlovers,0
1993,follow a nicca on ig im yung jay,0
1994,rt TAG vintage monroe beat the pussy in so well her shit still hurting from a week ago,0
1995,just need to know what that pussy like so one time is fine with me,0
1996,check your slutty fat girl friends instagram pics see if she don't have five niggaz in every pic thirsting for fat girl pussy,0
1997,rt TAG when you tweet som'n just for laughs amp a bitch wanna spoil the fun by getting serious,0
1998,rt TAG keebler elves gone have to make weed brownies when it's legalized in da tree trunk but da trap going crazy bro that shi,0
1999,rt TAG i am a california state assemblywoman but remain a proud TAG TAG celebrating TAG weekend ho,0
2000,#iu straight nation TAG soccer champions wow TAG TAG,0
2001,barneyfranken TAG TAG salon is is chuck full of butthurt liberal retards,0
2002,ray rice bitch,0
2003,byeeeee bitch,0
2004,rt TAG moment of truth these hoes the truth,0
2005,rt TAG what are you twelve yeah on a scale of one to ten bitch,0
2006,it be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time it aint never a dude voice,0
2007,i swear i hate when im somewhere and a woman catches my rubberband that clearly says kappa alpha psi and ask me am i a kappa yes bitch lol,0
2008,pedro is a little bitch cause he never dm me,0
2009,bad bitches every where,0
2010,rt TAG when you're stressing over someone then realize you got hoes,0
2011,teen gets all her holes penetrated and even fists her own twat,0
2012,rt TAG i just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p,0
2013,yo own homegirls sayin you a bum bitch TAG,0
2014,thefunnyvine red neck ice bucket challenge he must be from the sip TAG,0
2015,want to cry cause of the girls at la fitness imma bitch,0
2016,rt TAG cal has a day off and for giggles heads to yankee stadium to hang with derek jeter yep coaching at uk is probably weari,0
2017,rt TAG oreo cheesecake bites,0
2018,no saving hoes,0
2019,rt TAG i fucked your bitch how you feel,0
2020,life ain't shit but bitches amp money,0
2021,acealford double up on this game bitch,0
2022,up like an eagle tryna catch the early bird that catches the worm,0
2023,chelsiielynn you tried to bit my bottom lip off like it was a snack bitch,0
2024,money has bin on my mind lately so i think its time to leave the hoes alone and get with the program,0
2025,rt TAG y'all we use to have to take pictures on real cameras and upload them hoes through the computer wow,0
2026,lmao TAG you a bitch and rihanna always gonna be badder than kamehameha TAG,0
2027,rt TAG there will be track sweeping during this yellow,0
2028,dionairish i hate a i'm pregnant type of bitch,0
2029,burnating all yankees and their thatch roof cottages TAG,0
2030,karma is a bitch and usually comes around and goes around right or do some people just always catch the lucky breaks,0
2031,rt TAG you had me at eating pussy,0
2032,rt TAG you know these hoes wishy washy,0
2033,you gotta be a new breed of retarded if you do that,0
